# Version 1.00
#
freq[Hz];re:Trc1_S11;im:Trc1_S11;
4.769700000000000E+08;9.457926484042468E-01;-3.277358699836149E-01;
4.784600000000000E+08;9.446666889498933E-01;-3.282829878135185E-01;
4.799500000000000E+08;9.445039834907316E-01;-3.294173327094139E-01;
4.814400000000000E+08;9.448609017831072E-01;-3.305941067966643E-01;
4.829300000000000E+08;9.441529704685022E-01;-3.319668023457575E-01;
4.844200000000000E+08;9.435586770858139E-01;-3.322916668490912E-01;
4.859100000000000E+08;9.432669406207591E-01;-3.335459045277359E-01;
4.874000000000000E+08;9.427375429012622E-01;-3.343254855127731E-01;
4.888900000000000E+08;9.426800817979250E-01;-3.360004042560034E-01;
4.903800000000000E+08;9.422657964582462E-01;-3.364093211163428E-01;
4.918700000000000E+08;9.412316326123743E-01;-3.379584607331888E-01;
4.933600000000000E+08;9.412427515431512E-01;-3.391643059044016E-01;
4.948500000000000E+08;9.416705331477184E-01;-3.395971237881655E-01;
4.963400000000000E+08;9.413184171491913E-01;-3.401994093590116E-01;
4.978300000000000E+08;9.406804871513256E-01;-3.417714746998857E-01;
4.993200000000000E+08;9.397527387832676E-01;-3.423971239251857E-01;
5.008100000000000E+08;9.404102653383311E-01;-3.442893841416790E-01;
5.023000000000000E+08;9.396873820717160E-01;-3.444837558644428E-01;
5.037900000000000E+08;9.393235255676551E-01;-3.457427823596572E-01;
5.052800000000000E+08;9.385638028937446E-01;-3.464542212498053E-01;
5.067700000000000E+08;9.389059503985325E-01;-3.468838800311270E-01;
5.082600000000000E+08;9.376833425008965E-01;-3.487613639851772E-01;
5.097500000000000E+08;9.372975440053305E-01;-3.492147361434751E-01;
5.112400000000000E+08;9.367640376594745E-01;-3.503090337998636E-01;
5.127300000000000E+08;9.367024345359766E-01;-3.512795536549322E-01;
5.142200000000000E+08;9.361460506702238E-01;-3.530698321113884E-01;
5.157100000000000E+08;9.357623893134046E-01;-3.536160082795504E-01;
5.172000000000000E+08;9.357355854522867E-01;-3.548501516111889E-01;
5.186900000000000E+08;9.346641346473334E-01;-3.554836542658574E-01;
5.201800000000000E+08;9.341042994132722E-01;-3.574058607074880E-01;
5.216700000000000E+08;9.337840524033111E-01;-3.582234987480989E-01;
5.231600000000000E+08;9.337475546770643E-01;-3.581155963298280E-01;
5.246500000000000E+08;9.341063134836688E-01;-3.597540644383347E-01;
5.261400000000000E+08;9.331886498570355E-01;-3.610100242681821E-01;
5.276300000000000E+08;9.327720661823555E-01;-3.620902134498425E-01;
5.291200000000000E+08;9.322364171271688E-01;-3.629338705749593E-01;
5.306100000000000E+08;9.315770294767474E-01;-3.629600407278042E-01;
5.321000000000000E+08;9.314302328649107E-01;-3.646147178276252E-01;
5.335900000000000E+08;9.310659204669447E-01;-3.663767290724040E-01;
5.350800000000000E+08;9.303809461643670E-01;-3.668067590611225E-01;
5.365700000000000E+08;9.300378133855437E-01;-3.677133880331397E-01;
5.380600000000000E+08;9.292077023593156E-01;-3.684716234968178E-01;
5.395500000000000E+08;9.299180218949405E-01;-3.696689959263987E-01;
5.410400000000000E+08;9.293162033398231E-01;-3.709921907487262E-01;
5.425300000000000E+08;9.288529449642092E-01;-3.722409169488627E-01;
5.440200000000000E+08;9.289272596378738E-01;-3.729488511508138E-01;
5.455100000000000E+08;9.280567139531628E-01;-3.734441736673380E-01;
5.470000000000000E+08;9.274546175613614E-01;-3.748056920284557E-01;
5.484900000000000E+08;9.274531148634103E-01;-3.756479362938786E-01;
5.499800000000000E+08;9.269598170248292E-01;-3.772971207916431E-01;
5.514700000000000E+08;9.259451261857240E-01;-3.780892709564562E-01;
5.529600000000000E+08;9.261714743220716E-01;-3.788503582764438E-01;
5.544500000000000E+08;9.257957350978440E-01;-3.800599199918696E-01;
5.559400000000000E+08;9.247419754161835E-01;-3.807573965625716E-01;
5.574300000000000E+08;9.245739179555252E-01;-3.820966106551913E-01;
5.589200000000000E+08;9.245753488041761E-01;-3.832056673744028E-01;
5.604100000000000E+08;9.245124274575870E-01;-3.842969961345988E-01;
5.619000000000000E+08;9.241180413505937E-01;-3.844636461542069E-01;
5.633900000000000E+08;9.234532647229498E-01;-3.862000742201841E-01;
5.648800000000000E+08;9.231589591983455E-01;-3.863190588877695E-01;
5.663700000000000E+08;9.218610570322390E-01;-3.879514003208987E-01;
5.678600000000000E+08;9.224405577362365E-01;-3.887363778284227E-01;
5.693500000000000E+08;9.213965841968172E-01;-3.901586245726446E-01;
5.708400000000000E+08;9.207279744203732E-01;-3.908930477704048E-01;
5.723300000000000E+08;9.203387630387883E-01;-3.917824401546029E-01;
5.738200000000000E+08;9.202276968140979E-01;-3.926786321843104E-01;
5.753100000000000E+08;9.193139379982812E-01;-3.943755509773960E-01;
5.768000000000000E+08;9.192786959689082E-01;-3.948915914798221E-01;
5.782900000000000E+08;9.189946689996873E-01;-3.960482676485496E-01;
5.797800000000000E+08;9.183218857816700E-01;-3.970170464360660E-01;
5.812700000000000E+08;9.181610500473724E-01;-3.977543960380913E-01;
5.827600000000000E+08;9.177237768008525E-01;-3.993824394823500E-01;
5.842500000000000E+08;9.172262807249828E-01;-4.001941580675714E-01;
5.857400000000000E+08;9.167929433465229E-01;-4.008324142095063E-01;
5.872300000000000E+08;9.162533024021279E-01;-4.022665535900954E-01;
5.887200000000000E+08;9.159585775119971E-01;-4.033443477523369E-01;
5.902100000000000E+08;9.154598225793391E-01;-4.041623644614185E-01;
5.917000000000000E+08;9.149108064305221E-01;-4.046463725023806E-01;
5.931900000000000E+08;9.143287296111029E-01;-4.063569495501000E-01;
5.946800000000000E+08;9.143160104070192E-01;-4.073576593162131E-01;
5.961700000000000E+08;9.141280608094001E-01;-4.078497286552215E-01;
5.976600000000000E+08;9.129560394425489E-01;-4.091942941021091E-01;
5.991500000000000E+08;9.127271975344161E-01;-4.099346983586965E-01;
6.006400000000000E+08;9.125313092330420E-01;-4.111758327918154E-01;
6.021300000000000E+08;9.124100923291985E-01;-4.122714531646149E-01;
6.036200000000000E+08;9.117410941328599E-01;-4.132100972139577E-01;
6.051100000000000E+08;9.110829071707041E-01;-4.141537276078558E-01;
6.066000000000000E+08;9.105212433229732E-01;-4.145395289269349E-01;
6.080900000000000E+08;9.098663698588499E-01;-4.159789271184320E-01;
6.095800000000000E+08;9.096415593429613E-01;-4.171073388248805E-01;
6.110700000000000E+08;9.094569704521340E-01;-4.184856010554258E-01;
6.125600000000000E+08;9.081959403629533E-01;-4.193268001332303E-01;
6.140500000000000E+08;9.078917634578942E-01;-4.199061657255124E-01;
6.155400000000000E+08;9.077194376598464E-01;-4.209643246185348E-01;
6.170300000000000E+08;9.065585400870698E-01;-4.217288468013695E-01;
6.185200000000000E+08;9.067908836753775E-01;-4.227979896925445E-01;
6.200100000000000E+08;9.062340017712455E-01;-4.239944680163777E-01;
6.215000000000000E+08;9.059612168515757E-01;-4.251333123373247E-01;
6.229900000000000E+08;9.052077595953143E-01;-4.260235091797155E-01;
6.244800000000000E+08;9.048557915909632E-01;-4.271430345258012E-01;
6.259700000000000E+08;9.041696146746258E-01;-4.280471755193390E-01;
6.274600000000000E+08;9.034566658015025E-01;-4.289741945983392E-01;
6.289500000000000E+08;9.026496582825897E-01;-4.299922422359742E-01;
6.304400000000000E+08;9.029381281472246E-01;-4.309467916180143E-01;
6.319300000000000E+08;9.019491408131547E-01;-4.327440037660934E-01;
6.334200000000000E+08;9.019367096069802E-01;-4.339601272439753E-01;
6.349100000000000E+08;9.012410764463525E-01;-4.344700849248096E-01;
6.364000000000000E+08;9.006342670865648E-01;-4.352484970771546E-01;
6.378900000000000E+08;8.998440310296225E-01;-4.367377504887452E-01;
6.393800000000000E+08;8.997323797691208E-01;-4.372902866688002E-01;
6.408700000000000E+08;8.987868198365939E-01;-4.386604558978167E-01;
6.423600000000000E+08;8.985168746407093E-01;-4.395830360065787E-01;
6.438500000000000E+08;8.983739598012773E-01;-4.404201670386191E-01;
6.453400000000000E+08;8.977933786437061E-01;-4.413632078165992E-01;
6.468300000000000E+08;8.970620375421516E-01;-4.423953852020973E-01;
6.483200000000000E+08;8.959569775229302E-01;-4.433341237756362E-01;
6.498100000000000E+08;8.958174667419626E-01;-4.445394112942559E-01;
6.513000000000000E+08;8.953073098983756E-01;-4.455455555612597E-01;
6.527900000000000E+08;8.948235793917156E-01;-4.460968904076552E-01;
6.542800000000000E+08;8.943382685309627E-01;-4.471562078061804E-01;
6.557700000000000E+08;8.939208799474953E-01;-4.489122032861378E-01;
6.572600000000000E+08;8.941824863042683E-01;-4.496302111834166E-01;
6.587500000000000E+08;8.936126095869688E-01;-4.505161948044111E-01;
6.602400000000000E+08;8.925091489045388E-01;-4.517220272006420E-01;
6.617300000000000E+08;8.918976069757572E-01;-4.522014202238914E-01;
6.632200000000000E+08;8.916119641051152E-01;-4.536293298912928E-01;
6.647100000000000E+08;8.912323405367710E-01;-4.548603960326069E-01;
6.662000000000000E+08;8.905093163384943E-01;-4.554685459234799E-01;
6.676900000000000E+08;8.900416413444873E-01;-4.565018315152666E-01;
6.691800000000000E+08;8.897616512994476E-01;-4.570715823052736E-01;
6.706700000000000E+08;8.891317376925217E-01;-4.585171915682758E-01;
6.721600000000000E+08;8.884317273753045E-01;-4.597395764181665E-01;
6.736500000000000E+08;8.881002532354180E-01;-4.607489400059989E-01;
6.751400000000000E+08;8.874492222129818E-01;-4.612432172252726E-01;
6.766300000000000E+08;8.869034108265359E-01;-4.624492341896360E-01;
6.781200000000000E+08;8.866936107255917E-01;-4.636314420053096E-01;
6.796100000000000E+08;8.859685078462504E-01;-4.644297520142646E-01;
6.811000000000000E+08;8.848437397348486E-01;-4.653268144796367E-01;
6.825900000000000E+08;8.852816587143482E-01;-4.660788417899689E-01;
6.840800000000000E+08;8.846308155710827E-01;-4.676367810693810E-01;
6.855700000000000E+08;8.837152322001344E-01;-4.682377098129641E-01;
