# Version 1.00
#
freq[Hz];re:Trc1_S11;im:Trc1_S11;
6.483200000000000E+08;9.184846431546276E-01;-3.954153576059387E-01;
6.498100000000000E+08;9.185006863435955E-01;-3.965092984634384E-01;
6.513000000000000E+08;9.178345254586565E-01;-3.974291395203669E-01;
6.527900000000000E+08;9.177986356299893E-01;-3.978785849884965E-01;
6.542800000000000E+08;9.175972604163628E-01;-3.986578557218118E-01;
6.557700000000000E+08;9.173030248457315E-01;-4.000865570101612E-01;
6.572600000000000E+08;9.173596747910145E-01;-4.007570500178296E-01;
6.587500000000000E+08;9.170814240774828E-01;-4.013941905416586E-01;
6.602400000000000E+08;9.160602574346935E-01;-4.024114489668774E-01;
6.617300000000000E+08;9.157717823519012E-01;-4.028281065203924E-01;
6.632200000000000E+08;9.155354886064484E-01;-4.040934517687855E-01;
6.647100000000000E+08;9.155553860888526E-01;-4.047950353117173E-01;
6.662000000000000E+08;9.145406945354817E-01;-4.054044903905532E-01;
6.676900000000000E+08;9.143977564136146E-01;-4.062351386440331E-01;
6.691800000000000E+08;9.141463282043599E-01;-4.066947699244584E-01;
6.706700000000000E+08;9.139293744768126E-01;-4.080387415904910E-01;
6.721600000000000E+08;9.129679441208932E-01;-4.087541020195678E-01;
6.736500000000000E+08;9.130714521216861E-01;-4.095675761112643E-01;
6.751400000000000E+08;9.125312933930722E-01;-4.099304831136996E-01;
6.766300000000000E+08;9.122503976568221E-01;-4.108020573339312E-01;
6.781200000000000E+08;9.120086414721769E-01;-4.119219364987989E-01;
6.796100000000000E+08;9.118355673834321E-01;-4.126857416626692E-01;
6.811000000000000E+08;9.109415925916234E-01;-4.131468929313621E-01;
6.825900000000000E+08;9.109839913536232E-01;-4.139500724386208E-01;
6.840800000000000E+08;9.106759532907773E-01;-4.152284268999374E-01;
